Marker01,-109408.929688,-16771432.0,0.0,0.0,0.0,0.0,0.0,,-1194.633301,-470.353088,-993.022888
Marker02,-108676.515625,-16771729.0,0.0,0.0,0.0,0.0,0.0,,-462.220032,-767.343567,-1076.100342
Marker03,-107857.257813,-16771605.0,0.0,0.0,0.0,0.0,0.0,,357.04071,-643.028198,-1138.265625
